measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE]",21.406,0.0,21.987,0.707,20.862,23.112,true,0.581,0.026,0.338
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",21.406,0.0,21.962,0.643,20.939,22.986,true,0.556,0.025,0.309
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",16.76,0.0,17.224,0.483,16.455,17.992,true,0.464,0.027,0.215
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.832,0.0,4.853,0.145,4.622,5.084,true,0.021,0.004,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.544,0.0,1.531,0.005,1.522,1.54,false,0.013,0.008,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",17.308,0.0,17.317,0.175,17.038,17.597,true,0.009,0.001,0
"true","[MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.561,0.0,13.319,0.166,13.054,13.583,true,0.242,0.018,0.059
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",5.122,0.0,4.831,0.084,4.696,4.965,false,0.291,0.06,0.085
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE]",21.54,0.0,21.929,0.546,21.06,22.797,true,0.389,0.018,0.151
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.337,0.0,17.228,0.224,16.871,17.585,true,0.109,0.006,0.012
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",1.566,0.0,1.568,0.004,1.561,1.575,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",130.696,0.0,128.512,1.955,125.401,131.624,true,2.184,0.017,4.77
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, GENERALNUMRICSORT]",3.492,0.0,3.502,0.062,3.404,3.601,true,0.01,0.003,0
"false","[DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.534,0.0,1.536,0.005,1.528,1.545,true,0.002,0.001,0
"false","[MERGE, DICTIONARYORDER]",152.218,0.0,152.441,10.804,135.25,169.632,true,0.223,0.001,0.05
"false","[MONTHSORT, UNIQUE, REVERSE]",99.539,0.0,79.84,10.48,63.163,96.516,false,19.699,0.247,388.051
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.541,0.0,1.532,0.011,1.515,1.55,true,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.542,0.009,1.528,1.556,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",29.81,0.0,29.746,1.077,28.032,31.461,true,0.064,0.002,0.004
"true","[NUMBERICSORT, UNIQUE, CHECK]",1.538,0.0,1.536,0.004,1.53,1.541,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",13.19,0.0,13.377,0.134,13.164,13.59,true,0.187,0.014,0.035
"false","[MONTHSORT, VERSIONSORT, MERGE, GENERALNUMRICSORT]",288.625,0.0,289.002,1.621,286.423,291.581,true,0.377,0.001,0.142
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",13.56,0.0,13.361,0.163,13.102,13.62,true,0.199,0.015,0.04
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.221,0.0,17.288,0.338,16.751,17.825,true,0.067,0.004,0.004
"false","[VERSIONSORT, NUMBERICSORT, IGNORECASE]",3.456,0.0,3.5,0.091,3.355,3.644,true,0.044,0.013,0.002
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.393,0.0,17.316,0.247,16.923,17.709,true,0.077,0.004,0.006
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.953,0.0,103.5,0.361,102.927,104.074,true,0.453,0.004,0.205
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.064,0.0,16.968,0.207,16.638,17.297,true,0.096,0.006,0.009
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, REVERSE]",21.406,0.0,22.122,0.319,21.615,22.629,false,0.716,0.032,0.513
"true","[MERGE, GENERALNUMRICSORT]",288.625,0.0,285.999,2.087,282.679,289.319,true,2.626,0.009,6.896
"true","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE]",1.568,0.0,1.567,0.007,1.556,1.579,true,0.001,0.001,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, IGNORECASE]",29.81,0.0,30.094,0.173,29.819,30.369,false,0.284,0.009,0.081
"false","[VERSIONSORT, NUMBERICSORT, REVERSE]",4.876,0.0,4.909,0.134,4.696,5.121,true,0.033,0.007,0.001
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",30.196,0.0,30.214,0.224,29.858,30.57,true,0.018,0.001,0
"true","[MERGE, NUMBERICSORT, CHECK, REVERSE]",17.105,0.0,17.548,0.526,16.711,18.386,true,0.443,0.025,0.196
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.538,0.0,1.541,0.004,1.535,1.547,true,0.003,0.002,0
"true","[GENERALNUMRICSORT]",101.652,0.0,102.301,0.761,101.09,103.513,true,0.649,0.006,0.421
"true","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, IGNORECASE]",22.006,0.0,22.049,0.259,21.636,22.461,true,0.043,0.002,0.002
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",287.859,0.0,290.091,3.663,284.262,295.919,true,2.232,0.008,4.982
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK]",1.533,0.0,1.531,0.009,1.516,1.546,true,0.002,0.001,0
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.538,0.0,13.245,0.251,12.846,13.644,true,0.293,0.022,0.086
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",288.388,0.0,291.246,1.825,288.342,294.15,true,2.858,0.01,8.168
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",21.455,0.0,21.711,0.623,20.72,22.702,true,0.256,0.012,0.066
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.349,0.0,17.508,0.321,16.998,18.018,true,0.159,0.009,0.025
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.884,0.0,103.58,2.335,99.864,107.296,true,0.304,0.003,0.092
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",289.537,0.0,286.528,2.646,282.318,290.738,true,3.009,0.011,9.054
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.258,0.0,17.139,0.32,16.63,17.649,true,0.119,0.007,0.014
"true","[NUMBERICSORT, CHECK, REVERSE]",1.537,0.0,1.535,0.005,1.528,1.543,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.064,0.0,17.299,0.286,16.844,17.753,true,0.235,0.014,0.055
"false","[MONTHSORT, UNIQUE, IGNORECASE]",79.098,0.0,72.516,14.239,49.859,95.174,true,6.582,0.091,43.323
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.953,0.0,104.013,1.126,102.221,105.804,true,0.06,0.001,0.004
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",287.859,0.0,288.886,3.502,283.314,294.458,true,1.027,0.004,1.055
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",285.615,0.0,292.463,2.577,288.362,296.564,false,6.848,0.023,46.895
"false","[HUMANNUMERICSORT, UNIQUE, CHECK]",1.568,0.0,1.563,0.007,1.551,1.574,true,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, IGNORECASE]",22.006,0.0,21.643,0.316,21.14,22.145,true,0.363,0.017,0.132
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.215,0.287,16.758,17.672,true,0.194,0.011,0.038
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",1.539,0.0,1.54,0.009,1.526,1.555,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",103.796,0.0,101.294,1.269,99.275,103.313,false,2.502,0.025,6.26
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.446,0.0,17.303,0.422,16.631,17.975,true,0.143,0.008,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",13.56,0.0,13.417,0.175,13.138,13.695,true,0.143,0.011,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.534,0.0,1.534,0.009,1.519,1.549,true,0,0,0
"true","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.349,0.0,17.295,0.355,16.73,17.86,true,0.054,0.003,0.003
"true","[MERGE, NUMBERICSORT, UNIQUE, CHECK]",13.394,0.0,13.275,0.167,13.008,13.541,true,0.119,0.009,0.014
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER]",13.192,0.0,13.352,0.207,13.023,13.681,true,0.16,0.012,0.026
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.541,0.0,1.533,0.005,1.524,1.541,true,0.008,0.005,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.533,0.0,1.533,0.006,1.523,1.542,true,0,0,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.084,0.0,17.158,0.485,16.387,17.93,true,0.074,0.004,0.005
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.303,0.0,13.265,0.166,13.001,13.53,true,0.038,0.003,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.269,0.0,13.432,0.099,13.275,13.589,false,0.163,0.012,0.027
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",13.384,0.0,13.237,0.098,13.082,13.392,true,0.147,0.011,0.022
"true","[IGNORELEADINGBLANKS, CHECK, GENERALNUMRICSORT]",1.539,0.0,1.535,0.007,1.523,1.546,true,0.004,0.003,0
"false","[MONTHSORT, VERSIONSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",132.07,0.0,129.526,2.673,125.272,133.78,true,2.544,0.02,6.472
"false","[HUMANNUMERICSORT, CHECK, IGNORECASE]",1.567,0.0,1.571,0.006,1.561,1.581,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.084,0.0,17.112,0.296,16.641,17.582,true,0.028,0.002,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",29.793,0.0,30.129,0.177,29.847,30.41,false,0.336,0.011,0.113
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.456,0.0,3.486,0.079,3.36,3.612,true,0.03,0.009,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.327,0.0,17.307,0.294,16.84,17.774,true,0.02,0.001,0
"false","[DICTIONARYORDER]",64.95,0.0,69.127,17.473,41.323,96.931,true,4.177,0.06,17.447
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.354,0.0,13.439,0.215,13.096,13.781,true,0.085,0.006,0.007
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.446,0.0,17.117,0.459,16.386,17.847,true,0.329,0.019,0.108
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, REVERSE, IGNORECASE]",17.378,0.0,16.951,0.404,16.308,17.595,true,0.427,0.025,0.182
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",101.922,0.0,103.889,2.641,99.687,108.092,true,1.967,0.019,3.869
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, IGNORECASE]",113.264,0.0,112.839,1.463,110.511,115.167,true,0.425,0.004,0.181
"true","[MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.538,0.0,13.47,0.171,13.198,13.742,true,0.068,0.005,0.005
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.084,0.0,17.4,0.352,16.84,17.959,true,0.316,0.018,0.1
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.009,0.0,29.547,1.255,27.55,31.544,true,0.462,0.016,0.213
"false","[MONTHSORT, GENERALNUMRICSORT]",101.652,0.0,101.67,0.524,100.837,102.503,true,0.018,0,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.534,0.0,1.539,0.005,1.531,1.547,true,0.005,0.003,0
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.382,0.0,13.18,0.149,12.943,13.416,true,0.202,0.015,0.041
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.337,0.0,17.283,0.503,16.482,18.083,true,0.054,0.003,0.003
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",13.297,0.0,13.389,0.047,13.314,13.463,false,0.092,0.007,0.008
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK]",115.354,0.0,114.931,1.579,112.418,117.443,true,0.423,0.004,0.179
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.537,0.005,1.529,1.546,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.064,0.0,17.171,0.486,16.397,17.945,true,0.107,0.006,0.011
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER]",13.192,0.0,13.329,0.044,13.26,13.398,false,0.137,0.01,0.019
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER]",41.97,0.0,41.621,0.727,40.465,42.778,true,0.349,0.008,0.122
"true","[MERGE, UNIQUE, REVERSE]",31.067,0.0,30.072,3.599,24.345,35.799,true,0.995,0.033,0.99
"false","[MONTHSORT, DICTIONARYORDER]",64.95,0.0,76.421,14.506,53.339,99.503,true,11.471,0.15,131.584
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",288.388,0.0,286.56,3.27,281.356,291.763,true,1.828,0.006,3.342
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.531,0.0,1.531,0.01,1.515,1.547,true,0,0,0
"true","[MERGE, CHECK, IGNORECASE]",150.875,0.0,147.473,6.593,136.982,157.964,true,3.402,0.023,11.574
"false","[MONTHSORT, VERSIONSORT, GENERALNUMRICSORT]",101.652,0.0,101.451,0.44,100.751,102.151,true,0.201,0.002,0.04
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",30.196,0.0,28.98,1.138,27.17,30.791,true,1.216,0.042,1.479
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",28.681,0.0,29.673,1.187,27.784,31.561,true,0.992,0.033,0.984
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.543,0.004,1.537,1.55,true,0.004,0.003,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",17.308,0.0,17.581,0.1,17.423,17.74,false,0.273,0.016,0.075
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.537,0.0,1.53,0.002,1.528,1.533,false,0.007,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.446,0.0,17.415,0.394,16.788,18.042,true,0.031,0.002,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.756,0.0,103.814,1.144,101.994,105.635,true,0.058,0.001,0.003
"false","[HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.456,0.0,3.54,0.104,3.375,3.705,true,0.084,0.024,0.007
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.064,0.0,17.093,0.426,16.414,17.771,true,0.029,0.002,0.001
"true","[MERGE, UNIQUE, IGNORECASE]",148.898,0.0,143.857,7.051,132.637,155.077,true,5.041,0.035,25.412
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",1.539,0.0,1.533,0.01,1.517,1.548,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.538,0.0,1.543,0.001,1.541,1.545,false,0.005,0.003,0
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.537,0.002,1.534,1.539,false,0.007,0.005,0
"false","[MONTHSORT, REVERSE, IGNORECASE]",70.676,0.0,64.633,13.435,43.255,86.012,true,6.043,0.093,36.518
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT]",286.811,0.0,290.7,6.376,280.554,300.846,true,3.889,0.013,15.124
"true","[MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.295,0.0,103.042,1.745,100.266,105.818,true,1.253,0.012,1.57
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.653,0.078,17.528,17.778,false,0.632,0.036,0.399
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, REVERSE]",21.305,0.0,21.826,0.386,21.213,22.44,true,0.521,0.024,0.271
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",101.922,0.0,103.622,0.594,102.678,104.567,false,1.7,0.016,2.89
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.017,0.0,17.302,0.21,16.968,17.637,true,0.285,0.016,0.081
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",13.33,0.0,13.332,0.13,13.125,13.54,true,0.002,0,0
"false","[VERSIONSORT, IGNORECASE]",71.467,0.0,68.49,17.142,41.213,95.767,true,2.977,0.043,8.863
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.537,0.0,1.536,0.006,1.526,1.546,true,0.001,0.001,0
"true","[UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.533,0.0,1.537,0.004,1.53,1.544,true,0.004,0.003,0
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.337,0.0,17.172,0.223,16.817,17.527,true,0.165,0.01,0.027
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.539,0.005,1.53,1.547,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",13.384,0.0,13.113,0.35,12.557,13.669,true,0.271,0.021,0.073
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.354,0.0,13.408,0.374,12.812,14.003,true,0.054,0.004,0.003
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.535,0.0,1.537,0.003,1.532,1.542,true,0.002,0.001,0
"false","[VERSIONSORT, UNIQUE]",91.536,0.0,81.945,11.224,64.086,99.805,true,9.591,0.117,91.987
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.534,0.0,1.537,0.004,1.531,1.543,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.279,0.0,13.295,0.152,13.053,13.537,true,0.016,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.327,0.0,17.5,0.141,17.277,17.724,true,0.173,0.01,0.03
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.539,0.006,1.53,1.548,true,0.003,0.002,0
"false","[VERSIONSORT, REVERSE]",74.228,0.0,68.613,17.888,40.149,97.077,true,5.615,0.082,31.528
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.15,0.0,17.874,0.261,17.46,18.289,false,0.724,0.041,0.524
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.378,0.0,13.209,0.14,12.987,13.432,true,0.169,0.013,0.029
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",17.308,0.0,17.235,0.509,16.425,18.044,true,0.073,0.004,0.005
"false","[MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE]",17.105,0.0,17.485,0.395,16.857,18.114,true,0.38,0.022,0.144
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE]",30.36,0.0,28.533,1.058,26.85,30.217,false,1.827,0.064,3.338
"true","[IGNORELEADINGBLANKS, REVERSE, IGNORECASE]",41.338,0.0,40.675,0.587,39.741,41.609,true,0.663,0.016,0.44
